1626686428.87	x	0.0000	y	0.0000	z	0.0000
1626686429.38	x	-0.0074	y	-0.6539	z	0.2227
1626686429.87	x	0.3175	y	-0.3693	z	-0.0730
1626686430.37	x	1.0773	y	1.9672	z	-1.3738
1626686430.87	x	0.3621	y	0.2419	z	0.2796
1626686431.37	x	0.1850	y	-0.2016	z	-0.3075
1626686431.87	x	-0.3553	y	-0.0816	z	0.1864
1626686432.37	x	0.0662	y	-0.0130	z	-0.0793
1626686432.87	x	-0.3427	y	-0.1100	z	0.1067
1626686433.37	x	-0.0090	y	-0.1285	z	-0.1354
1626686433.87	x	-0.5112	y	-0.1243	z	0.4843
1626686434.37	x	1.0818	y	-2.3188	z	-0.3754
1626686434.88	x	-0.0788	y	-1.3742	z	0.3944
1626686435.38	x	-0.0070	y	-0.4817	z	0.4246
1626686435.88	x	-0.0182	y	-0.2261	z	0.0369
1626686436.37	x	-0.0314	y	-0.1752	z	-0.0297
1626686436.87	x	-0.0350	y	-0.2847	z	-0.0092
1626686437.38	x	-0.0302	y	-0.3032	z	0.0164
1626686437.88	x	0.6012	y	-0.1471	z	-1.0046
1626686438.38	x	-0.8805	y	-1.0092	z	0.5638
1626686438.88	x	0.7164	y	2.2268	z	-1.6082
1626686439.38	x	0.7950	y	-0.3219	z	-0.9527
1626686439.88	x	-2.8355	y	-1.1519	z	1.3711
1626686440.38	x	1.6876	y	0.7689	z	-0.5710
1626686440.88	x	-0.0601	y	0.8940	z	0.2513
1626686441.38	x	-0.1743	y	0.0006	z	-0.4192
1626686441.88	x	-0.0683	y	-0.2311	z	-0.0732
1626686442.38	x	-0.0662	y	-0.1535	z	-0.0021
1626686442.88	x	-0.0865	y	-0.2289	z	-0.0402
1626686443.38	x	-0.0662	y	-0.2161	z	-0.0098
